,Season,Season Name,Name,Age,Hometown,Profession,Finish,Premiering Date,Finale Date,text
417,24,Survivor: One World,"Troy ""Troyzan"" Robertson",50,"Miami, FL",Swimsuit Photographer,8th,"February 15, 2012","May 13, 2012","Troy ""Troyzan"" Robertson finishes 8th in  USA Survivor Season 24 titled Survivor: One World, 
    Troy ""Troyzan"" Robertson is 50 years old from Miami, FL and works as Swimsuit Photographer. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
418,24,Survivor: One World,Kat Edorsson,22,"Orlando, FL",Timeshare Representative,7th,"February 15, 2012","May 13, 2012","Kat Edorsson finishes 7th in  USA Survivor Season 24 titled Survivor: One World, 
    Kat Edorsson is 22 years old from Orlando, FL and works as Timeshare Representative. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
419,24,Survivor: One World,"Greg ""Tarzan"" Smith",64,"Houston, TX",Plastic Surgeon,6th,"February 15, 2012","May 13, 2012","Greg ""Tarzan"" Smith finishes 6th in  USA Survivor Season 24 titled Survivor: One World, 
    Greg ""Tarzan"" Smith is 64 years old from Houston, TX and works as Plastic Surgeon. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
420,24,Survivor: One World,Alicia Rosa,25,"Chicago, IL",Special Education Teacher,5th,"February 15, 2012","May 13, 2012","Alicia Rosa finishes 5th in  USA Survivor Season 24 titled Survivor: One World, 
    Alicia Rosa is 25 years old from Chicago, IL and works as Special Education Teacher. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
421,24,Survivor: One World,Christina Cha,29,"West Hollywood, CA",Career Consultant,4th,"February 15, 2012","May 13, 2012","Christina Cha finishes 4th in  USA Survivor Season 24 titled Survivor: One World, 
    Christina Cha is 29 years old from West Hollywood, CA and works as Career Consultant. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
422,24,Survivor: One World,Chelsea Meissner,26,"Charleston, SC",Medical Saleswoman,2nd Runner-up,"February 15, 2012","May 13, 2012","Chelsea Meissner finishes 2nd Runner-up in  USA Survivor Season 24 titled Survivor: One World, 
    Chelsea Meissner is 26 years old from Charleston, SC and works as Medical Saleswoman. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
423,24,Survivor: One World,Sabrina Thompson,33,"Brooklyn, NY",High School Teacher,Runner-up,"February 15, 2012","May 13, 2012","Sabrina Thompson finishes Runner-up in  USA Survivor Season 24 titled Survivor: One World, 
    Sabrina Thompson is 33 years old from Brooklyn, NY and works as High School Teacher. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
424,24,Survivor: One World,Kim Spradlin,29,"San Antonio, TX",Bridal Shop Owner,Winner,"February 15, 2012","May 13, 2012","Kim Spradlin is a Winner of  USA Survivor Season 24 titled Survivor: One World, 
    Kim Spradlin is 29 years old from San Antonio, TX and works as Bridal Shop Owner. 
    Season 24 titled Survivor: One World aired during February 15, 2012 and May 13, 2012
    "
425,25,Survivor: Philippines,Zane Knight,28,"Danville, VA",Tire Repairman,18th,"September 19, 2012","December 16, 2012","Zane Knight finishes 18th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Zane Knight is 28 years old from Danville, VA and works as Tire Repairman. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
426,25,Survivor: Philippines,"Roxanne ""Roxy"" Morris",28,"Brooklyn, NY",Seminary Student,17th,"September 19, 2012","December 16, 2012","Roxanne ""Roxy"" Morris finishes 17th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Roxanne ""Roxy"" Morris is 28 years old from Brooklyn, NY and works as Seminary Student. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
427,25,Survivor: Philippines,Angie Layton,20,"Provo, UT",Model/Student,16th,"September 19, 2012","December 16, 2012","Angie Layton finishes 16th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Angie Layton is 20 years old from Provo, UT and works as Model/Student. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
428,25,Survivor: Philippines,Russell Swan,45,"Glenside, PA",Attorney,15th,"September 19, 2012","December 16, 2012","Russell Swan finishes 15th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Russell Swan is 45 years old from Glenside, PA and works as Attorney. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
429,25,Survivor: Philippines,Dana Lambert,32,"Winston-Salem, NC",Cosmetologist,14th,"September 19, 2012","December 16, 2012","Dana Lambert finishes 14th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Dana Lambert is 32 years old from Winston-Salem, NC and works as Cosmetologist. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
430,25,Survivor: Philippines,Sarah Dawson,28,"Silver Spring, MD",Insurance Saleswoman,13th,"September 19, 2012","December 16, 2012","Sarah Dawson finishes 13th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Sarah Dawson is 28 years old from Silver Spring, MD and works as Insurance Saleswoman. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
431,25,Survivor: Philippines,Katie Hanson,22,"Newark, DE",Former Miss Delaware,12th,"September 19, 2012","December 16, 2012","Katie Hanson finishes 12th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Katie Hanson is 22 years old from Newark, DE and works as Former Miss Delaware. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
432,25,Survivor: Philippines,"Roberta ""R.C."" Saint-Amour",27,"New York, NY",Investment Banker,11th,"September 19, 2012","December 16, 2012","Roberta ""R.C."" Saint-Amour finishes 11th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Roberta ""R.C."" Saint-Amour is 27 years old from New York, NY and works as Investment Banker. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
433,25,Survivor: Philippines,Jeff Kent,44,"Austin, TX",Former MLB Player,10th,"September 19, 2012","December 16, 2012","Jeff Kent finishes 10th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Jeff Kent is 44 years old from Austin, TX and works as Former MLB Player. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
434,25,Survivor: Philippines,Artis Silvester,53,"Terrytown, LA",Computer Engineer,9th,"September 19, 2012","December 16, 2012","Artis Silvester finishes 9th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Artis Silvester is 53 years old from Terrytown, LA and works as Computer Engineer. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
435,25,Survivor: Philippines,"Peter ""Pete"" Yurkowski",24,"Holmdel, NJ",Engineer Graduate/Model,8th,"September 19, 2012","December 16, 2012","Peter ""Pete"" Yurkowski finishes 8th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Peter ""Pete"" Yurkowski is 24 years old from Holmdel, NJ and works as Engineer Graduate/Model. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
436,25,Survivor: Philippines,Jonathan Penner,50,"Los Angeles, CA",Writer,7th,"September 19, 2012","December 16, 2012","Jonathan Penner finishes 7th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Jonathan Penner is 50 years old from Los Angeles, CA and works as Writer. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
437,25,Survivor: Philippines,Carter Williams,24,"Shawnee, KS",Track Coach,6th,"September 19, 2012","December 16, 2012","Carter Williams finishes 6th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Carter Williams is 24 years old from Shawnee, KS and works as Track Coach. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
438,25,Survivor: Philippines,Abi-Maria Gomes,32,"Los Angeles, CA",Business Student,5th,"September 19, 2012","December 16, 2012","Abi-Maria Gomes finishes 5th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Abi-Maria Gomes is 32 years old from Los Angeles, CA and works as Business Student. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
439,25,Survivor: Philippines,Malcolm Freberg,25,"Hermosa Beach, CA",Bartender,4th,"September 19, 2012","December 16, 2012","Malcolm Freberg finishes 4th in  USA Survivor Season 25 titled Survivor: Philippines, 
    Malcolm Freberg is 25 years old from Hermosa Beach, CA and works as Bartender. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
440,25,Survivor: Philippines,Lisa Whelchel,49,"Dallas, TX",Former TV Teen Star,Co-runner up,"September 19, 2012","December 16, 2012","Lisa Whelchel finishes Co-runner up in  USA Survivor Season 25 titled Survivor: Philippines, 
    Lisa Whelchel is 49 years old from Dallas, TX and works as Former TV Teen Star. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
441,25,Survivor: Philippines,Michael Skupin,50,"White Lake, MI",Professional Speaker,Co-runner up,"September 19, 2012","December 16, 2012","Michael Skupin finishes Co-runner up in  USA Survivor Season 25 titled Survivor: Philippines, 
    Michael Skupin is 50 years old from White Lake, MI and works as Professional Speaker. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
442,25,Survivor: Philippines,Denise Stapley,41,"Cedar Rapids, IA",Sex Therapist,Winner,"September 19, 2012","December 16, 2012","Denise Stapley is a Winner of  USA Survivor Season 25 titled Survivor: Philippines, 
    Denise Stapley is 41 years old from Cedar Rapids, IA and works as Sex Therapist. 
    Season 25 titled Survivor: Philippines aired during September 19, 2012 and December 16, 2012
    "
443,26,Survivor: Caramoan,Francesca Hogi,38,"Brooklyn, NY",Attorney,20th,"February 13, 2013","May 12, 2013","Francesca Hogi finishes 20th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Francesca Hogi is 38 years old from Brooklyn, NY and works as Attorney. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
444,26,Survivor: Caramoan,"Alexandra ""Allie"" Pohevitz",25,"Oceanside, NY",Bartender,19th,"February 13, 2013","May 12, 2013","Alexandra ""Allie"" Pohevitz finishes 19th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Alexandra ""Allie"" Pohevitz is 25 years old from Oceanside, NY and works as Bartender. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
445,26,Survivor: Caramoan,Hope Driskill,23,"Jefferson City, MO",Pre-Law Student,18th,"February 13, 2013","May 12, 2013","Hope Driskill finishes 18th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Hope Driskill is 23 years old from Jefferson City, MO and works as Pre-Law Student. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
446,26,Survivor: Caramoan,Shamar Thomas,27,"Brooklyn, NY",Iraq War Veteran,17th,"February 13, 2013","May 12, 2013","Shamar Thomas finishes 17th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Shamar Thomas is 27 years old from Brooklyn, NY and works as Iraq War Veteran. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
447,26,Survivor: Caramoan,Laura Alexander,23,Washington DC,Administrative Officer,16th,"February 13, 2013","May 12, 2013","Laura Alexander finishes 16th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Laura Alexander is 23 years old from Washington DC and works as Administrative Officer. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
448,26,Survivor: Caramoan,Brandon Hantz,21,"Katy, TX",Chemical Disposal,15th,"February 13, 2013","May 12, 2013","Brandon Hantz finishes 15th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Brandon Hantz is 21 years old from Katy, TX and works as Chemical Disposal. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
449,26,Survivor: Caramoan,Matt Bischoff,38,"Cincinnati, OH",BMX Bike Salesman,14th,"February 13, 2013","May 12, 2013","Matt Bischoff finishes 14th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Matt Bischoff is 38 years old from Cincinnati, OH and works as BMX Bike Salesman. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
450,26,Survivor: Caramoan,Julia Landauer,21,"Stanford, CA",Racecar Driver,13th,"February 13, 2013","May 12, 2013","Julia Landauer finishes 13th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Julia Landauer is 21 years old from Stanford, CA and works as Racecar Driver. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
451,26,Survivor: Caramoan,Corinne Kaplan,33,"Los Angeles, CA",Pharmaceutical Sales,12th,"February 13, 2013","May 12, 2013","Corinne Kaplan finishes 12th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Corinne Kaplan is 33 years old from Los Angeles, CA and works as Pharmaceutical Sales. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
452,26,Survivor: Caramoan,Michael Snow,44,"New York, NY",Event Planner,11th,"February 13, 2013","May 12, 2013","Michael Snow finishes 11th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Michael Snow is 44 years old from New York, NY and works as Event Planner. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
453,26,Survivor: Caramoan,Phillip Sheppard,54,"Santa Monica, CA",Software Sales,10th,"February 13, 2013","May 12, 2013","Phillip Sheppard finishes 10th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Phillip Sheppard is 54 years old from Santa Monica, CA and works as Software Sales. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
454,26,Survivor: Caramoan,Malcolm Freberg,26,"Hermosa Beach, CA",Bartender,9th,"February 13, 2013","May 12, 2013","Malcolm Freberg finishes 9th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Malcolm Freberg is 26 years old from Hermosa Beach, CA and works as Bartender. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
455,26,Survivor: Caramoan,Reynold Toepfer,30,"San Francisco, CA",Real Estate Salesman,8th,"February 13, 2013","May 12, 2013","Reynold Toepfer finishes 8th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Reynold Toepfer is 30 years old from San Francisco, CA and works as Real Estate Salesman. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
456,26,Survivor: Caramoan,Andrea Boehlke,23,"New York, NY",Entertainment Host and Writer,7th,"February 13, 2013","May 12, 2013","Andrea Boehlke finishes 7th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Andrea Boehlke is 23 years old from New York, NY and works as Entertainment Host and Writer. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
457,26,Survivor: Caramoan,Brenda Lowe,30,"Miami, FL",Paddleboard Company Owner,6th,"February 13, 2013","May 12, 2013","Brenda Lowe finishes 6th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Brenda Lowe is 30 years old from Miami, FL and works as Paddleboard Company Owner. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
458,26,Survivor: Caramoan,Erik Reichenbach,27,"Santa Clarita, CA",Comic Book Artist,5th,"February 13, 2013","May 12, 2013","Erik Reichenbach finishes 5th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Erik Reichenbach is 27 years old from Santa Clarita, CA and works as Comic Book Artist. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
459,26,Survivor: Caramoan,"Edward ""Eddie"" Fox",23,"East Brunswick, NJ",Fireman/EMT,4th,"February 13, 2013","May 12, 2013","Edward ""Eddie"" Fox finishes 4th in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Edward ""Eddie"" Fox is 23 years old from East Brunswick, NJ and works as Fireman/EMT. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
460,26,Survivor: Caramoan,Sherri Biethman,41,"Boise, ID",Fast Food Franchisee,Co-runner up,"February 13, 2013","May 12, 2013","Sherri Biethman finishes Co-runner up in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Sherri Biethman is 41 years old from Boise, ID and works as Fast Food Franchisee. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
461,26,Survivor: Caramoan,Dawn Meehan,42,"South Jordan, UT",English professor,Co-runner up,"February 13, 2013","May 12, 2013","Dawn Meehan finishes Co-runner up in  USA Survivor Season 26 titled Survivor: Caramoan, 
    Dawn Meehan is 42 years old from South Jordan, UT and works as English professor. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
462,26,Survivor: Caramoan,John Cochran,25,Washington DC,Harvard Law Student,Winner,"February 13, 2013","May 12, 2013","John Cochran is a Winner of  USA Survivor Season 26 titled Survivor: Caramoan, 
    John Cochran is 25 years old from Washington DC and works as Harvard Law Student. 
    Season 26 titled Survivor: Caramoan aired during February 13, 2013 and May 12, 2013
    "
463,27,Survivor: Blood vs. Water,Rupert Boneham,49,"Indianapolis, IN",Troubled Teens Mentor,20th,"September 18, 2013","December 15, 2013","Rupert Boneham finishes 20th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Rupert Boneham is 49 years old from Indianapolis, IN and works as Troubled Teens Mentor. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
464,27,Survivor: Blood vs. Water,Colton Cumbie,22,"Monroeville, AL",Student Teacher,19th,"September 18, 2013","December 15, 2013","Colton Cumbie finishes 19th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Colton Cumbie is 22 years old from Monroeville, AL and works as Student Teacher. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
465,27,Survivor: Blood vs. Water,Rachel Foulger,33,"Orem, UT",Cocktail Waitress/Graphic Designer,18th,"September 18, 2013","December 15, 2013","Rachel Foulger finishes 18th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Rachel Foulger is 33 years old from Orem, UT and works as Cocktail Waitress/Graphic Designer. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
466,27,Survivor: Blood vs. Water,Marissa Peterson,21,"Chapel Hill, NC",Student,17th,"September 18, 2013","December 15, 2013","Marissa Peterson finishes 17th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Marissa Peterson is 21 years old from Chapel Hill, NC and works as Student. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
467,27,Survivor: Blood vs. Water,Candice Cody,30,Washington DC,Physician,16th,"September 18, 2013","December 15, 2013","Candice Cody finishes 16th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Candice Cody is 30 years old from Washington DC and works as Physician. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
468,27,Survivor: Blood vs. Water,Brad Culpepper,44,"Tampa, FL",Attorney/Retired NFL Player,15th,"September 18, 2013","December 15, 2013","Brad Culpepper finishes 15th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Brad Culpepper is 44 years old from Tampa, FL and works as Attorney/Retired NFL Player. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
469,27,Survivor: Blood vs. Water,Kat Edorsson,23,"Orlando, FL",Full-Time Student/Sales,14th,"September 18, 2013","December 15, 2013","Kat Edorsson finishes 14th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Kat Edorsson is 23 years old from Orlando, FL and works as Full-Time Student/Sales. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
470,27,Survivor: Blood vs. Water,John Cody,30,Washington DC,Physician/Army Orthopedic Surgery Resident,13th,"September 18, 2013","December 15, 2013","John Cody finishes 13th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    John Cody is 30 years old from Washington DC and works as Physician/Army Orthopedic Surgery Resident. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
471,27,Survivor: Blood vs. Water,Laura Boneham,44,"Indianapolis, IN",Merchandiser,12th,"September 18, 2013","December 15, 2013","Laura Boneham finishes 12th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Laura Boneham is 44 years old from Indianapolis, IN and works as Merchandiser. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
472,27,Survivor: Blood vs. Water,Aras Baskauskas,31,"Santa Monica, CA",Musician,11th,"September 18, 2013","December 15, 2013","Aras Baskauskas finishes 11th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Aras Baskauskas is 31 years old from Santa Monica, CA and works as Musician. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
473,27,Survivor: Blood vs. Water,Vytas Baskauskas,33,"Santa Monica, CA",Yoga Instructor/Math Instructor,10th,"September 18, 2013","December 15, 2013","Vytas Baskauskas finishes 10th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Vytas Baskauskas is 33 years old from Santa Monica, CA and works as Yoga Instructor/Math Instructor. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
474,27,Survivor: Blood vs. Water,Caleb Bankston,26,"Crossville, AL",Post Office Manager/Farmer,9th,"September 18, 2013","December 15, 2013","Caleb Bankston finishes 9th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Caleb Bankston is 26 years old from Crossville, AL and works as Post Office Manager/Farmer. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
475,27,Survivor: Blood vs. Water,Katie Collins,25,"New York, NY",Hedge Fund Support,8th,"September 18, 2013","December 15, 2013","Katie Collins finishes 8th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Katie Collins is 25 years old from New York, NY and works as Hedge Fund Support. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
476,27,Survivor: Blood vs. Water,Hayden Moss,27,"Tempe, AZ",Real Estate,7th,"September 18, 2013","December 15, 2013","Hayden Moss finishes 7th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Hayden Moss is 27 years old from Tempe, AZ and works as Real Estate. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
477,27,Survivor: Blood vs. Water,Laura Morett,43,"Salem, OR",Fitness Instructor,6th,"September 18, 2013","December 15, 2013","Laura Morett finishes 6th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Laura Morett is 43 years old from Salem, OR and works as Fitness Instructor. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
478,27,Survivor: Blood vs. Water,Ciera Eastin,24,"Salem, OR",Cosmetology Student,5th,"September 18, 2013","December 15, 2013","Ciera Eastin finishes 5th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Ciera Eastin is 24 years old from Salem, OR and works as Cosmetology Student. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
479,27,Survivor: Blood vs. Water,Tina Wesson,52,"Knoxville, TN",Motivational Speaker,4th,"September 18, 2013","December 15, 2013","Tina Wesson finishes 4th in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Tina Wesson is 52 years old from Knoxville, TN and works as Motivational Speaker. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
480,27,Survivor: Blood vs. Water,Gervase Peterson,43,"Willingboro, NJ",Cigar Lounge Owner,2nd Runner-up,"September 18, 2013","December 15, 2013","Gervase Peterson finishes 2nd Runner-up in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Gervase Peterson is 43 years old from Willingboro, NJ and works as Cigar Lounge Owner. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
481,27,Survivor: Blood vs. Water,Monica Culpepper,42,"Tampa, FL",Homemaker,Runner-up,"September 18, 2013","December 15, 2013","Monica Culpepper finishes Runner-up in  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Monica Culpepper is 42 years old from Tampa, FL and works as Homemaker. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
482,27,Survivor: Blood vs. Water,Tyson Apostol,34,"Heber, UT",Former Pro Cyclist/Shop Manager,Winner,"September 18, 2013","December 15, 2013","Tyson Apostol is a Winner of  USA Survivor Season 27 titled Survivor: Blood vs. Water, 
    Tyson Apostol is 34 years old from Heber, UT and works as Former Pro Cyclist/Shop Manager. 
    Season 27 titled Survivor: Blood vs. Water aired during September 18, 2013 and December 15, 2013
    "
483,28,Survivor: Cagayan,David Samson,45,"Plantation, FL",Miami Marlins President,18th,"February 26, 2014","May 21, 2014","David Samson finishes 18th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    David Samson is 45 years old from Plantation, FL and works as Miami Marlins President. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
484,28,Survivor: Cagayan,Garrett Adelstein,27,"Santa Monica, CA",Professional Poker Player,17th,"February 26, 2014","May 21, 2014","Garrett Adelstein finishes 17th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Garrett Adelstein is 27 years old from Santa Monica, CA and works as Professional Poker Player. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
485,28,Survivor: Cagayan,Brice Johnston,27,"Philadelphia, PA",Social Worker,16th,"February 26, 2014","May 21, 2014","Brice Johnston finishes 16th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Brice Johnston is 27 years old from Philadelphia, PA and works as Social Worker. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
486,28,Survivor: Cagayan,J'Tia Taylor,31,"Chicago, IL",Nuclear Engineer,15th,"February 26, 2014","May 21, 2014","J'Tia Taylor finishes 15th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    J'Tia Taylor is 31 years old from Chicago, IL and works as Nuclear Engineer. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
487,28,Survivor: Cagayan,Cliff Robinson,46,"Newark, NJ",Former NBA All-Star,14th,"February 26, 2014","May 21, 2014","Cliff Robinson finishes 14th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Cliff Robinson is 46 years old from Newark, NJ and works as Former NBA All-Star. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
488,28,Survivor: Cagayan,Lindsey Ogle,29,"Kokomo, IN",Hairstylist,13th,"February 26, 2014","May 21, 2014","Lindsey Ogle finishes 13th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Lindsey Ogle is 29 years old from Kokomo, IN and works as Hairstylist. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
489,28,Survivor: Cagayan,Alexis Maxwell,21,"Addison, IL",Student,12th,"February 26, 2014","May 21, 2014","Alexis Maxwell finishes 12th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Alexis Maxwell is 21 years old from Addison, IL and works as Student. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
490,28,Survivor: Cagayan,Sarah Lacina,29,"Cedar Rapids, IA",Police Officer,11th,"February 26, 2014","May 21, 2014","Sarah Lacina finishes 11th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Sarah Lacina is 29 years old from Cedar Rapids, IA and works as Police Officer. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
